품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Poodles(푸들),F               ,2043,E_24시아이, 패드에 토한흔적 발견 당일 저녁때 토한것도 먹고 흔적만 남았는데 연속해서 구토 하얀거품과 노란구토증상 보임 식욕 활기 백신 사상충 rad 장내가스 변 정체 위내 이물의심 month 입원조치 당일 저녁 time 까지 입원조치 퇴원전 방사선 재촬영고지 . ,,1, 위염 / 위장염 / 장염 , 소화기 질환 ,구토(급성/만성),구토(급성/만성),142,4
Maltese(말티즈),FS              ,2001,G_부천이지,s 어제부터 컨디션 저하 오늘부터 상태가 안좋음 설사 식욕부진 아침부터 조금 떨어진 상태 방사선 검사 상 심비대 폐수종 흉수 복부 serosal detail 감소 심부전 tx furosemide time kg iv famotidine time kg iv ampicillin time kg iv dobutamine time kg cri 입원 후 경과지켜볼 예정 e 상태 악화에 따른 사망 가능성 있음. cpr 동의 ,,"21,28,2", 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,"식욕부진, 식욕저하,기력저하,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)","식욕부진, 식욕저하",231,8
Turkishangora(터키쉬 앙고라),MN,2071,B_W,cc. 구토 s. 어제 외출후 귀가하셨는데 서너군데 노란색 거품구토 해놓은 것 발견하심 어제밤부터 오늘 아침까지 회정도 구토가 더 있었음 오늘구토는 사료 먹은 후에 사료내용물 구토였음 평소 실이나 비닐 같은것을 뜯어먹는편 평소에도 간헐적으로 노란거품구토가 있음 배뇨 배변은 확인하지 못하셨음 year 전부터 같이지내는 동거묘가 있으며 마초가 서열위 매년 백신하고계심 o. pe 환자가 매우 예민하여 청진 혈압 체온측정 등 어려움 bw kg bcs 방사선 흉부 기관 및 기관지벽의 석회화 노령성 복부 이물의심소견 관찰되지 않음 혈액검사 cbc pcv electrolyte nrf chemistry amyl bun cre glob ag ratio fpl idexx kit normal a. 방사선상 이물의심소견 보이지 않으나 방사선 투과성이물 존재가능성 배제할 수 없음 급성췌장염 가능성은 낮으나 만성췌장염 가능성 배제불가 cerenia sc후 퇴원 p. 오늘은 금식. 내일부터 음식급여해주세요 구토 지속 시 내원해주세요 ,,1, 구토 / 설사 / 혈변 (원인 미정) , 소화기 질환 ,구토(급성/만성),구토(급성/만성),514,0
Mixed(혼합),F               ,2092,F_센트럴,엉덩이를 뒤로 밀친다. 식욕은 양호. 케타민 time butorphanol amp 방광 결석. tx 결석 제거 수술. ,x,4, 방광 결석 , 비뇨기과 질환 ,통증,통증,66,2
토이푸들,F               ,2043,G_부천이지, month 전 자두 먹고 구토 어제 밤 time 경에 돼지 고기 먹고 구토 밤새 구토 설사 수회 소량씩 피설사 오전에 식욕 없음 table food 소량씩 조금 먹임 오리고기 간식은 자주 주고 있음 pe kg dry mucous normal color 복부 통증 반응 없음 검사 변검사 백혈구 구균 정상 세균총 거의 확인 안됨 방사선 검사 nrf 초음파 검사 대장벽 비후 주변 미약한 복막 음영 증가 췌장염 검사 음성 crp 심한 대장염 주위 미약한 복막염 상담 심한 대장염 입원 치료 권유 집에서 관리후 상태에 따라 입원치료 예정 일 crp 수치 상승으로 입원 치료 동의 처치 수액 처치 타우린 오르니푸랄 kcl 세레니아 time kg sid 암피실린 time kg 세파 time kg 파모티딘 time kg tid 엔로 time kg sid 오후관리사항 food 식사종류 양 금식 식욕상태 급식방법 urine feces etc 치료 및 상담내용 tx e ,,"1,2,42", 위염 / 위장염 / 장염 , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),혈변",구토(급성/만성),481,4
Maltese(말티즈),FS              ,2170,D_VIP,치과체크 받으러 오셨습니다. 우측 하악부위 치근노출 많이 되어있는상태 좌측 상악부위에는 잇몸이 과증식되어있는 느낌입니다. 입안을 정확히 확인하기가 어렵습니다. 오늘 미리 마취전검사 진행했습니다. 혈액검사상에서는 특이소견 없습니다. 흉부방사선상 기관협착소견이 있습니다. 현재 tc에 관련된 임상증상은 없었지만 흡입마취하에 기침증상이 나타날수 있습니다. 내일 오후 time 이후에 내원가능하다고 하셔서 노령의 나이이고 마취전 충분한 수화처치가 중요하기 때문에 오늘 하루 입원후에 내일 time 전후 치아관련 치료하기로 하였습니다 치료계획 스켈링 치아방사선 않좋은 치아는 발치 어느정도 발치가 진행될지는 내일 상태보고 판단해야할듯 하다고 설명드림 보호자분이 나중에 문제가 될수있는 부위는 다시 생기지 않도록 최대한 판단 잘해서 진행해달라고 거듭말씀하셨습니다. 보호자 요청사항 눈물이 자주 흐르기때문에 눈밑을 자주 닦아달라고 말씀하셨습니다. ,,, 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,,,467,7
Yorkshire Terrier(요크셔 테리어),FS,2082,B_W,귀진료 왼쪽 귀의 갈색귀지 소양감 오른쪽은 깨끗함 귀진료는 처음받아보심 안좋는 것은 알고 계심 이틀동안 무른 변 혈액이 섞여나왔음 식욕은 좋음 low fat에서 일반사료로 바꿨고 황태포를 주고 계심 췌장수치 재검 cpli kit abnormal platlet money blood smear 개 bp 요검사 usg money protein upc 복부초음파 담낭에 슬러지 shadowing 췌장 hyperechoic 양측 신장의 만성적인 변화 피질과 실질의 구분이 안됨 teg 응고의 지연만 관찰됨 활성화 후에는 양호함 appt mild한 지연 dimer 정상 응고지연에 의한 증상은 없음 vitsc 단백뇨 때문에 ramipril 처방 혈장치료가 필요하나 어려움이 있으셔서 구토 식욕저하 petechia가 발생하면 바로 내원하라고 함 당분간 매일 vitsc 치료 다음주 day 또는 day 에 cbc teg 혈압 재검 귀를 확인받으러 올 것 다음주 day 에 애견카페에 맡기실 예정 ,,2, 췌장염 , 간 · 담도계 및 췌장 질환,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),494,6
Yorkshire Terrier(요크셔 테리어),MN              ,2043,E_24시아이, 어제밤부터 구토증상 노란액체 내용물거의 없음 어제 오늘 연속 구토 어제는 밥을 먹었으나 오늘은 구토이후 밥을 먹지 않음 늘 먹던 간식과 사료이외에 다른것 급여하지 않음 입이 좀 짧음 노는것은 괜찮음 평소 간헐적인 구토증상 있음 보호자말로는 스트레스 받을경우 간혹 구토증상 보였다고함 식욕 활기 백신 사상충 rad 위벽 비후 만성적인 위염징후 고지 지속적인 구토증상 반복시 문제될수 있음 설명드림 당일 전해질 crp cbc 검사 식이요법 하루 번 급여병행. 식전 식후 하루 tid로 내복약 처방 일주일간 이후 일주일은 약없이 식이요법으로만 병행하기로. 당일 구토증상 있으면 병원으로 연락달라고 전달함 crp 수치 구토하면 더 올라갈수 있음 설명드렸음 슬개골 탈구 grade 타병원 진단 수술데이 프로 문의하심. . ,,"1,21", 위염 / 위장염 / 장염 , 소화기 질환 ,"구토(급성/만성),식욕부진, 식욕저하",구토(급성/만성),400,4
Maltese(말티즈),MN              ,2092,H,안박동물병원 다닌다고 함. 오늘 다녀오신내용 결석이 요로에 걸려서 안으로 집어넣으심. 림프절 염증있음. 심장 안좋아서 심장약 받아오심. 자다가 발버둥치고 혀가 나왔다고 함 심장마사지 인공호흡하셨다고 함. month 정도 소변을 못봤음. 어제 구토 설사가 있었음. 죽을 조금 먹였음. 심장약은 계속 먹고 있음. 림프절 염증은 항생제에 반응을 해서 그렇게 관리하고 있었음. time 에 소변을 한번 봄. 그 뒤로 소변이 없었음. 자다가 발버둥 치면서 혀가 나와서 응급 처치 하면서 내원함. 청진상 심잡음. skin turg not delay mm pink wet crt 측정 어려움. 체온 도. 복부 촉진시 통증호소 심함. 턱 아래쪽 부종 심함. 다른 체표 림프절 촉진 안됨. 혈압 time hg. mental dullness 통증에 반응함. 흉부 방사선 폐수종은 아님. 복부 방사선 bga severe acidosis. cbc leukocytosis. chemistry severe azotemia 앞전 검사보다 높음 crp 상승. p shock 상태로 보여짐. 원인은 심장 염증 azotemia acidosis 모두 가능함. 무뇨증 상태로 판단. 아이 상태 매우 불량함. 심장병 때문에 적극적인 응급 처치가 제한됨. 사망 가능성 매우 높음. 응급 처치 후 아이 기립하고 일어나는 모습 보시고 보호자분 time 남기고 퇴원함. 혈압 정상적으로 측정이 되어서 수액 속도 조절 실시. 소변이 안나와서 furosemide cri 실시. pi en ce 로도 ,,, 방광 결석 , 비뇨기과 질환 ,,,756,2
K.C(Korean Cat),FS,2087,D_VIP,새로운 아이들이 마리 집에 오고나서부터 심한 스트레스를 받고 있는 상태라고 합니다. 구토가 잦아짐. 변상태는 정상 건강검진 원하심 혈액검사상 cre 로 다소 높음 그외에는 특이소견 없음 영상검사상 신장에코 상승 방광내 슬러지 많음 수분공급 신경써주시고 위장약에 준한 내복약 처방 복부초음파 full scan by hyuna findings 양측 신장 피질 에코의 증가 방광 내 다량의 슬러지 방광벽 양호 imaging dx ddx interstitial or glomerular nephritis cystitis ,,1, 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,구토(급성/만성),구토(급성/만성),287,1
Shih Tzu(시추),FS,2001,D_VIP, money 수납 김승희 실신 오늘 오전부터 호흡이 거칠기는 했음 저녁때 갑자기 소리를 내면서 쓰러짐. 대략 초전도 쓰러졌다가 다시 회복됨 기침은 에전부터 있었음 murmur 흉부방사선 후엽부위 폐침윤소견 확인 lactate 혈액검사상 bun 정상 상한치 외에는 특이소견 없음 혈압 time hg 두개내 질환에 의한 발작을 완전히 배제할수는 없지만 현재 심잡음과 폐침윤 소견을 봤을때는 심인성 폐수종의 가능성이 더 높음 이뇨제 및 산소처치로 안정화 한후 증상 호전되면 심장초음파검사 예정 입원 흉부방사선 ,2087,1601, 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,실신,실신,282,8
Shih Tzu(시추),FS              ,2046,F_센트럴,s 혈변.어제 밤 time 부터 설사 점액성 혈변을 밤새 자지 않고 조금씩 눔.보호자도 못잠. 구토 .없슴 식욕 .양호 어제 저녘까지 방사선.장내 가스 위내 이물양 소견. 혈검. crp 상승 분변검사.세균수증가 없슴. 출혈성 장염 ddx 위장관 이물 중독 time 에 연락 드리기로 함. month 입원 가능성 설명드림.보호자 저녘에 퇴원해서 다니던 병원에 갔으면 하심.주치의와 상의 해서 결정하기로 함. ,2259,"42,2", 소화관 이물 / 섭취 , 소화기 질환 ,"혈변,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",혈변,227,3
K.C(Korean Cat),MN,2071,D_VIP,s 일이 일아나기까지는 멀쩡했음 오전오후 차를 탐 오전에 차를 탔을때 거품을 좀 물었음 그러고 괜찮다가 저녁에 차를 탔을때 거품과 구토와 고개가 약간 뒤로 돌아가는것 같기도 하고 좀 멍해보이기도 했음 무척사나움 보호자도 뭄 졸레틸 진정후 채혈 방사선 bcs 혈검상 특이사항없음 cr fpl normal pro bnp normal saa ddx 구토를 일으킬수 있는 내과적인 질환들 문진상 실신이나 신경증상도 의심됨 tx meto famo iv ce 혈검과 방사선으로 구토의 원인이 될수 있는 내과적인 질병과 심장질환에 의한 실신등은 일단 배제하였고 나머지 스트레스나 신경증상일수도 있는데 신경증상이면 시간이 지나면서 증세가 재발하거나 심해질수도 있으니 잘 관찰 바랍니다 스트레스성으로 일과성이면 약먹고 시간이 지나면 괜찮아질것입니다. ,,1, 구토 / 설사 / 혈변 (원인 미정) , 소화기 질환 ,구토(급성/만성),구토(급성/만성),411,0
Mixed(혼합),FS              ,2170,E_24시아이,s time 전에 눈에 띄게 다리를 절음 그전에도 안좋긴했는데 그냥 뚱뚱해서 그런거라 생각했음 확실히 안좋아진건 time 전 month 전부터 밥을 잘 못먹음 이때쯤 어린 고양이가 들어온것도 있음 치아가 안좋은 편임 캔은 잘 안먹고 건사료만 먹음 사료만 좋은걸로 주고 있음 고양이 캔만 먹음 집에 동거묘 마리 있음 새 고슴도치도 있음 조금씩 만 평소에도 건사료만 주로 먹음 츄르도 잘 먹지 않음 햇빛에서 소개해주어 왔음 pe 보행 평가 어려움 구강 치은염 cbc serum chem felv fiv 스케일링 polishing 불소도포 진행 좌측 upper 어금니 발치 month 입원 후 내일 퇴원 ,,"4,21", 치주 질환 / 치주염 (젖니 유전자 좌로 유래하는 것 포함),치아 및 구강 질환 ,"통증,식욕부진, 식욕저하",통증,335,7
K.C(Korean Cat),FS,2043,B_W, oc 살 정도 고양이가 사료를 먹던 중간에 구토함 이전에도 간혹 구토 있긴 했으나 이번에는 회정도 반복하고 나중에는 포말성 위액 구토 사료 외 이물 먹었을 가능성은 없음 기력은 구토를 반복하느라 다소 처져 있는듯하나 심하게 기력이 없지는 않으며 식욕은 있음 전화하셨을 당시 mmc 는 정상 구토 지속되거나 기력저하가 심해지거나 mmc 창백해지면 응급내원하시도록 안내하였고 상태 안정될 경우 내일 오전에 출근하실때 환자 맡기시고 주간진료보시겠다 함 아침에 내원하여 맡기고 가심 보호자분과 통화 후 필요한 검사 및 처치 진행해주세요 검사하려고 할 때 수의사와 테크니션이 물려서 검사할 수 없음. 저녁에 보호자 내원하여 마취하에 검사진행. x ray sono ab nr.f agt 간수치 경미하게 상승 tx 수액 cerenia sc agt 상승과 globulin 상승이 관찰되어 chronic infection virus 가 의심되는 상황. 구토가 심하면 입원치료. ,,1, 위염 / 위장염 / 장염 , 소화기 질환 ,구토(급성/만성),구토(급성/만성),483,4
Chihuahua(치와와),F               ,2092,D_VIP,cc 구토 치아 흔들림 거품 구토 번. 코 로도 나옴. 가끔 노란색 액체 구토. 오늘은 번 있었음. 가끔 헛기침 있었음 특별히 스트레스 상황은 없었음. 배변 상태 양호. 오늘도 배변있었음. 사료 조금 먹음. 돼지고기 목살 익힌거 조금 주심. 물을 거의 먹지 않음. 접종 다 해주고 계심. 사상충은 안해주고 있으나 얼마전 검사시 음성이었음. 이물 섭취 가능성 전혀 없음. 혈액검사만 진행하기 원하심. 청진시 murmur 체온 도. 호흡 양호. 활력 양호. 혈액검사 cbc wbc 증가 전해질 na cl 증가 money crp 증가 췌장염 가능성 등 안내드렸으나 주사처치나 입원 원치않으심. 내복약 month 분 처방함. 구토가 계속되거나 설사 등 소화기 증상이 추가적으로 나타나거나 혹은 급격한 활력 저하 등을 보이면 내원하셔서 추가검사 받아보시길 권해드림. 심장관련 진료 받아보시기로 함. ,없음,"1,2", 방광 결석 , 비뇨기과 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),442,2
Yorkshire Terrier(요크셔 테리어),FS              ,2101,G_부천이지,s. 청안동물병원 다니고 계심 식욕결핍 외음부 분비물로 병원 내원 노령 심장 문제로 수술 불가하다고 들으셨으며 내복약 투약 중 내복약 투약 후 식욕 돌아옴 phi 병력 특이사항 없음 vac booster all done hw 예방중 indoor 동거견 별이 diet 고구마 닭가슴살 등 먹고 살아왔음 사료 먹기 시작한지 year 정도 됨 o. 혈압 방사선 심비대 하복강 tubular mass 초음파 난소낭종 췌장음영 증가 혈액검사 moderate anemia azotemia crp 배 혈구도말 독성변화 a. 자궁축농증 난소낭종 심비대 오후관리사항 food 수술 전 금식 urine feces etc tx cefazoline time kg iv enrofloxacin time kg sc tramadol time kg iv ,,"21,24", 자궁 축농증 , 생식기 질환 ,"식욕부진, 식욕저하,삼출물, 분비물, 농루","식욕부진, 식욕저하",406,5
Maltese(말티즈),MN              ,2043,H,s 어제 아침에 닭가슴살을 먹음. time 경으로 생각되는데 구토 회함. 오늘은 회 정도 구토함. 사료만 먹여서 사료를 구토함. 설사는 없고 밥도 먹는다고 함. 청진상 이상 소견 없음. skin turg not delay. mm pink wet crt 복부 촉진시 특이 소견 없음. 체온 도. pln nrf. 복부 영상 검사 주로 상부 소화기의 염증. 혈액 검사 전해질 불균형. p 신체 검사 및 혈액 검사에 비해 초음파 소견은 심한 장염. 이제 시작일 수 있음. 하루 입원해서 경과보고 다시 상의 하기로 함. ,,, 위염 / 위장염 / 장염 , 소화기 질환 ,,,286,4
Balinese Cat(발리니즈 고양이),F               ,2101,H,수술실시. 졸레틸 time url 추석쯤 마지막 발정 왔었음 금식 완료 입원 조제 만 후처치 별도 ,,, 자궁 축농증 , 생식기 질환 ,,,55,5
Mixed(혼합),MN              ,2001,D_VIP,강북동물병원 작년겨울부터 기침증상이 있었던 아이입니다. 단순 감기에 준해 치료를 하다가 증상이 호전이 없어서 강북병원에서 본병원 소개받고 내원주심 방사선 좌심비대 폐혈관 확장 심장초음파 la ao 심한 mr tr도 으로 높은 상태 평생 내과적인 치료가 필요한 질환이고 언제든 응급상황이 발생될수 있기때문에 호흡수를 항상 체크하시는게 좋습니다. 내복약은 일주일치 처방 라식스 time 일주일동안 약에 대해 적응시켜주시고 일주일후 애기와 함께 내원해주세요 한달후에 심장초음파 다시 검사 한달정도후에는 귀원시킬 예정입니다. 심장초음파 by hyuna findings mr severe tr time 이완기능 저하 stage 수축기능 저하 longitudinal systolic function만 감소 radial systolic function 정상 la 압력 증가 severe ddx degenerative mitral valve disease pulmonary hypertension mild comment 사내공유 영상의학과 서류 심장초음파 자료 내 엑셀파일 참고 ,폐고혈압,5, 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,기침,기침,540,8
Miniature Schnauzer(미니어쳐 슈나우져),F               ,2101,H, cc 식욕 및 활력저하 복부팽만 어제부터 갑자기 어제 밤 time time 경 time 격으 위액성 구토 회 실시함 식욕저하 어제 오전부터 복부팽만 어제 저녁 부터 활력저하 어제 저녁부터 구토 후 호흡이 얕고 거칠어 졌다고 하심 갑자기 배변을 아무곳에나 본다고 함 식이 사료 외에 특별히 먹이는 것 없음 예방 특별히 실시하지 않음 기왕력 month 전에 피부 진료 month 정도 받음 estrus 일주일 전에 끝났음 생이 양상은 동일 하기는 했으나 이전보다 간격이 길어지기는 했음 신체검사 체온 도 mmc 정상 crt 정상 심잡음 없음 호흡음 거칠게 들림 femoral pulse 정상 bcs 복부 압박시 통증 호소 상복부 쪽이 더 강하게 호소함 전신 검사 실시하기로 함 초음파 자궁 축농증 가능성 있음 낭종성 자궁내막 증식 좌측 자궁각 주변의 복수 및 복막염 소견 자궁내의 액체는 우측자궁에 비해 아주 적은 상태. 우측 자궁각은 상대적으로 복수 및 복막염 소견이 잘관찰되지는 않음. 우측자궁각 직경은 time 가량으로 좌측보다 확장되어 있음. 자궁축농증 좌측 자궁각에서의 복강내 누출로 인한 급성 복막염. 수술 후 복막염 및 췌장염 모니터링 필요. 방사선 중복부 및 하복부 복강선예도 감소 방광의 앞쪽 마진이 불분명 상복부와 신장주변의 선예도 비교적 양호. 복배상에서 주로 좌측 선예도 감소 소견 혈액검사 crp 상승 소견 있음 dx 자궁축농증 복막염 plan 난소자궁적출술 및 적극적인 복막염 처치 필요함 보호자분 자료 요청 원하시면 검사결과 및 영상자료 이메일로 전송요망 ,,, 자궁 축농증 , 생식기 질환 ,,,773,5
Shih Tzu(시추),MN,2001,D_VIP, refer. 의뢰병원관련 진료전 전화완료 진료후 전화완료 초진일 전화 안됨 원장님 요청사항 주호소 폐수종 재발 현증경과 year 전부터 혈압관리와 심장관리중이 아이였음 최근까지 혈압이 time hg으로 유지되었다가 최근 혈압이 time hg으로 감소함 month 호흡이 가빠져서 방사선촬영상 폐수종 확인됨 time 관리할수 있는 병원으로 refer되어 lasix 처치 진행함 폐수종 완화되어 퇴원하였다가 time 만에 다시 폐수종발생 다시 입원하여 lasix 처치 진행. 그이후 다시 time 만에 폐수종 재발함 금일오전까지 산소방에 있다고 데리고 오심 신체검사 mental normal 도 hr 회 rr 회 bp time hg bcs mmc crt 탈수평가 탈수 혈액검사 chem alp 약간 상승외에 특이소견 없음 전해질 lasix 처치의 영향으로 전해질 불균형 심한 편 cbc 특이소견 없음 dimer probnp sdma 검사 의뢰 영상검사 방사선검사 finding ddx cardiomegaly vhs la bulge entire tracheal elevation increased sternal contact redundant trachealis dorsalis membrane wo tracheal collapse mild pulmonary edema in the lt cranial and rt caudal lung field comment 현재 폐수종이 남아 있는 상태. 치료가 시작된기간이 단기간 이라면 치유 과정으로 볼 수 있으며 치료가 시작된지 오래 되었다면 폐수종 발생 경계에 있는 환자로 약물의 변경이 필요할 수 있음. 신장수치 혈압 전해질 심장초음파의 mdb와 srr 평가가 추후 재검시 약물 반응을 위해 필요할 수 있음. 심장초음파 finding 날짜 la ao lvidd inc lvids inc edvi esvi rwt lvmi peak a ivrt e a tei index mr e mr vel mv prolapse ao fs ef av vel profile pv vel profile tr e tr vel spap echo ddx mmvd mitral prolapse partial ctr apical long axis view moderate to severe mr increased la pressure moderate tr mild to moderate pulmonary hypertension acvim stage comment 좌심방압력 증가로 언제든 폐수종 발생 가능. 투약 중 약물 loss 나 약물 투약이 잘 이루어 지고 있는지 확인 필요할 수 있음. 이뇨제 내성이 있진 않은지 히스토리 확인 필요할 수 있음. 심장약물 변경 추천됨. 강심제 증량 이뇨제 증량 or 변경 혈관 확장제 등 이전약물 종류와 용량 확인 필요. 현재 폐성 고혈압은 좌심질병에 기인한 폐성 고혈압일 수 있으나 tc bc 병발 확인 필요 할 수 있음. 이전 히스토리 상에서 심장약을 먹으면서 잘유지되던 아이가 감자기 혈압이 떨어지고 심장이 더 세게 뛰기 시작함 해당 히스토리로 볼 때 ctr 발생 후 혈압이 떨어졌을 가능성이 높고 보상반응으로 심장이 더 세개 뛰었을 수 있음 복부초음파 finding ddx gb sludge hepatic mass . time multiple lt renal cysts cushing 이전 쿠싱 진단 후 약복용중 lt adg time rt adg time bilateral renal caluli ckd cystitis ub and proximal urethral calculi mild gastritis comment 신장기능 평가가 필수로 필요할 수 있음. 현재 근위 요도내 결석이 있어 retrohydropropulsion이 필요할 수도 있음. time 이상의 결석도 있어서 폐색의 위험성 있음. 결석 성분 검사가 필요하며 추후 수술이 필요할 수 있음. 요검사 필요할 수 있음. radiologist 윤학영 dvm phd dx ddx 심인성 폐수종 좌신의 pkd 우신 ckd 간종괴 양측 부신종대 쿠싱관리중 timesid 방광염 및 요도결석 year 경 방광결석 수술이력 있음 심인성 폐수종 year 전부터 심장병으로 관리를 받아오셨으나 심장질환의 특성상 진행성인 병이다 보니 보상기전의 한계를 넘어 심부전으로 진행된것으로 보임 정맥울혈이 발생하고 심방 심실의 확장으로 인해 혈압감소되어 심부전 상태에서 잘 벗어나지를 못하며 오랜기간 이뇨제 사용으로 인한 이뇨제의 내성도 고려해야할것으로 보임 pimo의 용량증가 및 furosemide를 torsemide로 서서히 교체 혈액순환의 개선을 위해 정맥확장제 추가함 짧은 시간동안 폐수종이 반복적으로 나타나서 약에 대한 반응을 보기위해 오늘 하루 입원하면서 새로 처방된 약을 급여해볼 예정 특이소견 없으면 내일 오후 time 경 퇴원예정 ckd 신장수치 자체는 정상범위이지만 영상소견으로는 좌신의 경우는 기능이 거의 없어질 상태로 추정됨 우신의 경우도 ckd 소견으로 확인되어 신장에 대한 정기적인 모니터링 필요하면 폐수종으로 인해 이뇨제 증량때문에 신부전 발생가능성 있음 최대한 수분섭취에 신경쓰면서 신장보조제의 꾸준한 급여 정기적인 모니터링 필요함 쿠싱 양측 부종종대 현재 쿠싱은 trilostan timesid로 유지중 약용량 조절이후 쿠싱 조절에 대한 재평가 필요함. acth 검사예정 간종괴 초음파상 간종괴 확인되지만 임상증상 혈액학적 변화는 특별히 관찰되지 않음 추적관찰 필요하며 최소 month 마다 한번씩 recheck 해보면서 필요시 조직검사 예정 방광 요도결석 year 전 수술한 이력있음. 다시 재발함 요도근위부에 몰려있는 양상임 현재 소변횟수나 빈도는 큰 이상없지만 요도폐색등의 증상 발현시 수술필요함 rx 식이 heart kidney can 내복약 ramipril money mg kg sid pimobandan time kg bid furosemide time kg bid torsemide time kg bid spironolactone time kg bid isosorbide time kg bid 호흡수 모니터링 흉부방사선재촬영 ,,14, 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,호흡곤란,호흡곤란,3005,8
K.C(Korean Cat),FS              ,2043,G_부천이지, month 전 재채기를 해서 본원에서 임의로 내복약 지어갔음. 어제 약 먹은후로 time 후 음식 구토 회. 그 후로 번 이상 노란 물 구토 거품. month 전 오후부터 식욕 절폐 물도 안 마심. 기력 저하. month 전부터 식욕 점점 없어졌음 보호자님 요청에 따라 병리학적 검사 시행 felv fiv feline hw 방사선 위를 포함하여 소장 전체적으로 가스로 차서 경미한 확장을 보이고 있으며 결장까지 변 음영이 거의 없이 가스로 차 있음. 심장은 ics 정도로 정상 범위에 들어가며 주변에 지방으로 둘러싸여 관찰된다. 폐 실질에 특이 소견 없음. 초음파 간 실질에 고에코 작은 결절 개 관찰되는 것 외 특이 소견 없음. 담낭 내 소량의 슬러지. 양측 신장 피질 에코가 높으나 비만 고양이에서 보일 수 있는 소견. 방광 내 중등도의 슬러지. 비장 실질 특이 소견 없음. 위 내 다량의 물과 가스로 차 있음. 소장 결장도 가스로 차 있으나 환자 상태로 인해 스캔 중단으로 전반적인 확인은 아직 못한 상태. functional ileus 상태로 생각됨. 상담 위장관내 gas 이로 인한 구토 식욕 저하 가능성 있음 위장관내 gas 의 원인은 파악 안됨 수액 처치하면서 며칠 지켜볼 예정 상태에 따라 차 검사 예정 간 nodule은 정기적으로 확인 예정 처치 수액 처치 하트만 타우린 오니푸랄 세레니아 time kg sid 세파 time kg 암피실린 time kg 파모티딘 time kg tid 오후관리사항 food 식사종류 양 원내 d 스푼 식욕상태 식욕없음 반응도없음 안먹음 급식방법 자율 urine feces etc 침구토 회 치료 및 상담내용 tx e ,2085,"1,21,28", 위염 / 위장염 / 장염 , 소화기 질환 ,"구토(급성/만성),식욕부진, 식욕저하,기력저하",구토(급성/만성),821,4
Birman Cat(버만 고양이),MN,2082,D_VIP,최근들어 설사가 잦고 체중도 빠지는것 같다고 내원하심 혈액검사 특이소견 없음 방사선검사 변정체 좌신의 결석 초음파검사 담낭벽비후 담낭염 양쪽신장 에코변성 췌장염검사 strong positive 사료교체 필요함. 추후 triaditis로 진행될수 있으니 증상의 지속적인 관찰 필요함 ,담낭염,"2,27", 췌장염 , 간 · 담도계 및 췌장 질환,"설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),체중 변화, 체중 증가, 체중 감소 ",설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),157,6
Exotic Shorthair Cat(엑죠틱 숏헤어 고양이),MN,2071,C_잠실ON,cc 최근 month 정도 구토 식욕은 있음 오늘 아침에는 설사도 함 화장실 바꾼후로 배뇨에 어려움 호소 활력은 비슷함 우측 상복부 통증 호소 췌장염 의심되어 키트검사 실시 췌장염 키트검사 음성 ,,"1,2", 구토 / 설사 / 혈변 (원인 미정) , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),109,0
