품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
British Shorthair Cat(브리티쉬 숏헤어 고양이),F               ,2236,F_센트럴,샵에서 month month 에 분양받음 일주일전부터 설사 month 전부터 점액변 혈변 month month 체중 kg month time kg month 전에 분양받은 형제묘 설사 점액변 보이다 사망 fpv test negative 추가hx 집에서 애기용 건사료를 자율급식으로 먹이심 먹을때는 잘 먹었음 최근 식이가 안좋은것 같아 캔사료 급여 fpv 회 cpv 회 kit negative ,,"2,42", 고양이 범 백혈구 감소증 · FPV ,혈액 및 조혈기의 질환 ,"설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),혈변",설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),219,3
Jindo Dog(진도견),MN              ,2273,D_VIP,어제 집을 나갔다가 오늘 에 연락을 받고 찾아옴 온몸에 피칠이 되어있고 특히 우측 앞다리의 피부상처가 너무 심하게 되어있습니다. 방사선상 뼈의 문제는 보이지않지만 피부손상이 너무 심합니다. 발목 관절부위 겨드랑이 부위가 너무 심하게 손상되어 있습니다. 오늘 붕대적용후 내일 수술예정입니다. 교상이든 상처든 차감염이 심할수 있기때문에 수술후에도 문제될 가능성이 높습니다. money 결제 은희 ,,0, 외상 (타박상 / 찰과상 / 타박상) ,전신성의 질환,기타 증상,기타 증상,219,24
Shih Tzu(시추),MN              ,2070,G_부천이지,항문 주위 종양 꼬리 부위 mass 흉부 복부방사선 검사 thorax 외측상에서 time 방향 경계 불명확한 연부조직밀도 음영 관찰되며 이는 대동맥 가능성이 높음. 그 외 심장 및 폐에서는 특이소견 없음. 흉곽입구 기관 직경 time abdomen 항문주위종괴는 방사선상 경계 불명확한 연부조직밀도로 관찰되며 내부에 점상형태의 calcification 관찰. 꼬리 종괴는 연부조직밀도의 원형 형태로 관찰. 양측 신장내 점상형태의 결석 또는 calcification 관찰. 외측상에서 번째 요추 배쪽으로 얇은 가시형태의 골밀도 물질은 요관 결석 가능성 있음. 방광내 점상 형태의 결석 다수. 복부초음파 검사 양측 신장 피질 에코 상승되었으며 피질 수질 경계 무너지고 미약한 신우 확장 관찰. 특히 우측 신장은 변연이 매우 울퉁불퉁하게 관찰. 만성 신장 질환. 방광내 작은 크기의 결석 다수 관찰. cranial쪽 방광벽 두께가 두꺼워 지고 점막면이 울퉁불퉁하여 방광염 가능성 있음. 좌측 부신은 정상범위의 upper margin 우측은 정상 크기. 양측 항문낭은 정상적으로 관찰. 항문주위 종괴는 매우 불균질한 실질과 acoustic shadowing을 동반한 calcification 포함하고 있음. 꼬리 종괴는 항문주위 종괴와 양상은 다르나 불균질한 실질로 관찰. ct 촬영 마취 프로포폴 cc 촬영부위 흉부 복부 조영제 time time sec post s time 가소견 항문주위종괴는 둔부에 꼬리가 연결되는 위치에서부터 시작됨. 또한 항문을 도 감싸는 형태로 관찰되며 둔부 아래쪽 피하까지 퍼져있음. 항문주위종괴의 대략적인 크기는 xcm wxhxl 로 측정. 양측 항문낭은 intact하게 관찰되나 종괴와 매우 인접하게 위치함. 전이소견은 관찰되지 않음. 상담 오늘은 건강 검진과 세포 검사 전이 평가를 위한 ct 촬영 진행 마취시 사망 위험성 있음 설명 수술은 검사 결과에 따라 진행 예정 수술시 단미 중성화 수술 항문 종양 수술. 총 ,"2087, 2245",221, 상기에 해당하지 않는 소화기 계통의 종양성 질환 , 소화기 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",977,15
Maltese(말티즈),MN,2228,B_W,왼쪽 견갑골에 cm직경의 mass 양측 신장의 결석 방광 내 다수의 crystal bun cr ggtalp tg 밥을 먹고 왔음 고지혈증 usg money ,"2021, 2088, 2092, 2087",, 상기에 해당하지 않는 피부 종양 ,피부 질환 ,,,87,17
K.C(Korean Cat),F,2283,B_W, month 전에 구조 눈꼽과 콧물이 심함 약과 안약을 넣어주고 있음 어제까지 식욕이 좋았었음 분유를 번정도 먹이고 있음 내원 당시 체온 도 bg 보호자꼐서 저혈당을 먹이셨었음 이상의 탈수 심한 악액질 상태 fpv 음성 변은 분유를 먹으면 좋지 않았음 이틀동안 입원하면서 상태모니터링 자발식욕이 좋아지는지 확인하면서 갈예정 ,,6, 쇼크 증상 (원인 미정) ,전신성의 질환,비강 분비 및 비출혈,비강 분비 및 비출혈,181,20
Alascan Malamute(알라스칸 말라뮤트),M               ,2178,G_부천이지,리셉션 외래진료 주증상 턱에 염증같은게 있음. 증상발현일 몇일전부터 식욕 양호 배변 배뇨상태 양호 기타 보호자 전달 사항 지역병원에서 비염 진단 받음 저번주부터 턱에 여드름 남 콧물은 한달이상 증상 나타남 지역 병원에서 비염 진단 받고 내복약 처방 받음 콧물 개선 효과 없음 초기엔 우측에서 콧물 이후 양측에서 남 우측에서 콧물이 심함 month 일전에 턱에 뭔가 남 모서리에 긁음 상악 앞니 잇몸에 부종 재채기를 하다가 잇못이 부딫힘 출혈 증상 보임 상악 잇몸 mass 송곳니 잇몸도 증식성 변화 보임 상악 잇몸 촉진시 통증 반응 보임 좌측 하안검 mass meibomian adenitis 의심 보호자분 배농 원함 원내에서 배뇨시 혈액성 뇨 식욕 양호 보호자분 요청으로 병리학적 검사를 실시함 혈액 검사 방사선 검사 초음파 검사 처치 수액 처치 마취후 ct 촬영 조직 검사 잇몸 군데 조직 검사 ct 검사 ct 영상 검사 폴더내 ppt 소견서 저장 촬영부위 전신 조영 manual injection 상악 잇몸 주변 증식성 변화들은 ct 영상학적으로 뚜렷한 조영증강이나 종괴 형태 관찰되지 않음. 잇몸과 경구개 점막쪽 부종만 관찰됨. 좌측 하악 주변 피부에서 저밀도 결절 또는 부종 관찰되어 염증 가능성. 양측 비강 비갑개 점막의 부종이 매우 심하게 관찰되며 비강과 전두동내 다량의 삼출물 확인되어 매우 심한 비염 의심. 상악 앞니 주변 치주인대 넓어지고 상악 하악 및 비강 둘러싼 두개골에서는 골 증식성 변화 또는 융해와 같은 침습적 소견 확인되지 않음. 경부림프절 미약한 비대 관찰. 양측 수평 외이도 벽에서 calcification 및 벽 두께 증가로 만성 외이염 의심. 폐 우측 후엽내 원형 형태로의 밀도 증가가 나타나 매우 경미한 폐렴 또는 초기 종양성 변화 가능성 있으므로 추후 ct 모니터링 필요. 방광은 많이 팽창되지 않아 벽 두께 정확한 평가는 어려우나 cranioventral쪽 벽 time 이 두드러지게 두꺼워져 방광염 의심. 방광내 time 크기의 결석들 여러개 관찰. 그 외 복부 장기 특이소견 없음. 내복약 month 분 처방 세파 독시 파모티딘 트라마돌 용량 time짜리 bid 안약 처방 분배 담당자 분배 방법 자동 복약 지도 주의사항 담당의 지도 ,,"61,15,6", 구내염 / 설염 ,치아 및 구강 질환 ,"구내염,출혈,비강 분비 및 비출혈",구내염,1108,6
Beagle(비글),MN,2085,D_VIP, refer. 의뢰병원관련 진료전 전화완료 진료후 전화완료 초진일 전화 안됨 원장님 요청사항 주호소 구토 식욕부진 황달 현증경과 month 전부터 구토증상 보임 대학로 병원에서 항구토제 처방받으셨으나 잘 먹이지를 못하고 구토 지속됨 기력도 떨어짐 예방접종 all done 사육환경 indoor 신체검사 mental dull hr 회 rr 회 bcs mmc crt 탈수평가 탈수 혈액검사 alp alt t.bil 상승 leukocytosis mild anemia 영상검사 과체중이 심해 정확한 판단이 힘듬 담낭점액종이 확인되고 담도폐색 및 담낭파열이 의심되어 ct 촬영 진행 dx ddx 담도폐색 담낭점액종 현재 담낭점액종과 담도폐색이 관찰되어 확장이 심함 최대직경 cm 황달의 완화와 파열의 예방을위해서는 담낭제거 및 flushing 필요함 내일 오후 수술예정 rx 식이 금식 tx 수액처치 sfold 주사제 cefazolin time kg metoclopramide time kg famotidine time kg 내일 수술예정 ,"담도폐색, 담낭점액증","1,21,18", 상기에 해당하지 않는 간 / 담도계 질환 , 간 · 담도계 및 췌장 질환,"구토(급성/만성),식욕부진, 식욕저하,황달",구토(급성/만성),521,14
Miniature Schnauzer(미니어쳐 슈나우져),MN,2085,D_VIP, money 선납 수민 dr.조서현 subjective 지난주 day 날 자일리톨 껌 개 섭취. 현재는 증상 없다고 하심. 당일 수술위해 내원. 우측 후지 쪽을 불편해 하는것 같다고 하심. 다리를 절지는 않음. objective laboratory examination cbc anemia elec nrf chem elevated alp alt ggt chol coag nrf computed tomography finding ddx gb mucocele gb sludge and stone cbd with mild fluid and normal size ckd chronic pancreatitis hepatomegaly 이전 초음파 상 severe vacuolohepatopathy hepatic lipidosis 의심 소견 확인되었었음 bilateral renal calculi comment 이전 초음파상 보였던 ub calculi는 현재 ct상에서 확인되지 않는 것으로 보아 배출 되었을 가능성 높음. gb의 수술적 제거 추천됨. 현재 mucocele이 확인되나 주변 담관의 확장등은 확인되지 않아 main duct의 완전 폐쇄 가능성은 낮음. 부분 폐쇄 가능성은 배제할 수 없음. 양쪽 부신 크기는 정상이나 현재 간의 lipidosis 병변이 매우 뚜렷하여 쿠싱 steroid 복용 고지혈증 갑기저 고지방 식이습관 등의 확인 필요할 수 있음. 현 상태로 만성적인 경과를 보일 시 간 섬유화 만성 간염 등으로 진행될 수 있음. 고등도의 공포성 간병증으로 인해 작은 bile canaliculi 들의 압박으로 담도수치 상승될 수 있음. radiologist 윤학영 dvm phd assessment dx gb mucocele hepatic failure ddx ehbo fatty liver cushing dz plan sx cholecystectomy liver lobe biopsy anesthesia premedication cefazolin time kg iv midazolam time kg iv fentanyl money mg kg iv induction propofol time kg iv maintenance isoflurane surgical procedure midline incision from xiphoid to umblicus made punch biopsy with time punch biopsy tool isolated gb with sonocure transected the cystic duct removed gb inserted fr feeding tube to common bile duct through cystic duct opening. normograde flushing with normal saline confirmed patency of billiary system made ligation of cystic duct with black silk. abdominal lavage with s routine closure surgical findings dilated gb distended common bile duct yellow color change of general liver lobe greater omentum adhesion to pacrease comments 팽대된 담낭과 심한 슬러지 일부 총담관 폐색이 확인되었으며 담낭제거시 flushing을 통한 개통성 확보를 완료 하였습니다. 간의 노란색상의 전반적인 색상변화가 동반된 종대가 관찰되었습니다. 일부 췌장 주변의 대망 유착이 관찰되었습니다. 간의 상태이상으로 생검 진행하였으며 조직검사 pending. operator 조서현 dvm ms vip동물의료센터 외과 과장 direct tel 내선 mail vip surgery vipah.co.kr ,Gall bladder mucocele,, 상기에 해당하지 않는 간 / 담도계 질환 , 간 · 담도계 및 췌장 질환,,,1889,14
K.C(Korean Cat),M,2049,D_VIP, time 결제하셨습니다 month 전부터 구토. 초록색 배변 보이며 연변 보임. 밥을 안 먹고 콧물도 심해짐. 눈은 많이 좋아짐. 진료실 내에서 심한 설사보임. fpv ag kit 양성 cbc wbc 혈액도말 wbc 거의 보이지 않음. 혈소판은 양호함. c 전해질 범백 양성 확인되었음. 원래 본 보호자 분은 중국 분으로 치료 원치 않아 안락사 얘기하셨음. 그러나 같이 오신 분은 학원 선생님으로 대신 임보해주시기로 함. 임보해주시며 치료 진행하기로 하심. month 정도 경과 지켜 볼 예정. 입원. ,,"1,2", 개 파보 바이러스 CPV , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),282,2
Maltese(말티즈),F,2185,C_잠실ON, sst os od 좌측 대퇴부 근육량 저하 우측과 비교시 저하 돼 있음 rt mpl lt patellar bone 거의 움직이지 않음 보행이상 빠른 보행 시 lt hind limb non weight bearing lamness 치석 치아 변색 구취 스켈링 필요. 사진 참고 안약 옵티뮨 sid 포러스 tid 라큐아 tid 향후 관리계획 좌측 후지,,, 슬개골 (아) 탈구 ,근육 골격 질환 ,,,195,22
Russian Blue Cat(러시안 블루 고양이),MN              ,2257,F_센트럴,ld acute p.o.time kg 프론트라인 time들어있음 준이가 먹었을 양 맥시멈time정도 추정 신경독성 간 신장 수치 이상가능 입원하여 경과관찰 성격이 많이 예민하여 가급적 입원기간은 최소화하길 원하심 ,,25, 인체 약물에 의한 중독 ,전신성의 질환,이물,이물,119,25
Norwegian Forest,FS,2273,B_W,상처가 난지 두시간정도 되었음 중성화 수술 이후에 따로 검사는 받지 않으심 작년에 마취 후 미용할때 혈액검사 받았는데 특별히 문제되는 것은 없었음 식욕양호 대소변상태 양호 헤어볼을 자주 토하는 편임 한달에 한두번 외출을 함 길가에 풀을 종종 뜯어먹음 둘째 고양이와 보호자없이 이틀을 지냄 종종 그러함 깊이 time 가량의 표재성 베인상처 출혈은 거의 없으며 창면은 신선한 편 혈액검사상 탈수소견이 다소 있으나 술후 교정진행 부분적인 변연정리 후 nylon knots 진행 convenia 주사함 time 후 발사예정 month 간 집을 비우신것과 관련하여 탈수가 있을 가능성이 있음 집에서 탈수개선 후 pcv tp 전해질 등의 교정여부 확인 요망 ,,, 외상 (타박상 / 찰과상 / 타박상) ,전신성의 질환,,,362,24
Poodles(푸들),MN              ,2259,G_부천이지,방금 자일리톨 알정도 먹었다고 하심 time 쯤 먹고 time 반에 내원함 예방접종 다했고 컨디션 양호 소화기 증상 없었음 차안에 두고 내리셨는데 반통정도 먹은거 같다고 하심. 컨디션 특이소견 없음 normal vital sign 내원 시 혈당 glucose 처치 구토 유발시켜서 자일리톨 소량 구토 함 혈액검사 elevated liver enzyme hypoglycemia hyperammonia mild hypokalemia mild thrombocytopenia 복부초음파 gb wall double rim sign tdx 자일리톨 중독으로 인해 급성 간부전 sups. 상담 간부전 치료 필요 금일 저혈당 발작 응고계부전 간부전 입원 최소 month 에서 month 까지 입원 가능성 설명드림 응급시 어머니께 전화 필요 사료 d 급여 오후관리사항 food 식사종류 양 식욕상태 급식방법 urine feces etc 치료 및 상담내용 tx 수액 ns kcl time 타치온 헤파멜즈 타우린 fr time hr 유지 두배 vit. time kg sc famotidine time kg iv cepha e 내일 응고계 전해질 암모니아 및 간수치 체크 예정 ,,"25,67", 다른 중독 질환 ,전신성의 질환,"이물,간수치상승",이물,591,10
Pomeranian(포메라이안),F               ,2257,F_센트럴,hx 그린동물병원 내원한시간 전 이부프로펜 섭취 최소time이상 섭취 섭취이후 증상은 없음 pe bar bp 구토유발 약은 안나옴 활성탄 투약 bw 신장수치 간수치 상승 신장수치 간수치 모니터링 하며 입원치료 예정 위험성 고지 ,,25, 인체 약물에 의한 중독 ,전신성의 질환,이물,이물,127,25
Pomeranian(포메라이안),F,2185,B_W, month 말경 안고 있다가 떨어짐 month month 이안에서 mri촬영을 진행하고 spinal cord출혈이 존재하느 상태이었음 현재 deep pain은 있는 상태임 양측 술개골 탈구 giv 오늘 아침 time 에 사료를 먹음 금일 kishikami적용한 근육 완화 수술한 이후에 month 후 mpl수술을 진행 예정 month 말경 안고 있다가 떨어짐 month month 이안에서 mri촬영을 진행하고 spinal cord출혈이 존재하느 상태이었음 현재 deep pain은 있는 상태임 양측 술개골 탈구 giv 오늘 아침 time 에 사료를 먹음 금일 kishikami적용한 근육 완화 수술한 이후에 month 후 mpl수술을 진행 예정 tx s pain control ketamine time kg lidocaine time kg maintenous fluid cefradine time kg tid cimetidine time kg tid tramadole time kg tid enrofloxacin time kg bid taurine time head sid methocarbamole time kg tid vita b.c 각 ample head ,,, 슬개골 (아) 탈구 ,근육 골격 질환 ,,,596,22
K.C(Korean Cat),MN              ,2178,G_부천이지,s 구내염 심함 침을 흘리지는 않음 밥을 먹으려고는 하는데 집어놓고 떨어뜨린다고 함 육안 상 구강 내 염증 심함 혈액검사 globulin 상승 fcgs tx ampicillin time kg tid iv clindamycin time kg tid iv famotidine time kg bid iv tramadol time kg tid iv fluid d 타우린 타치온 펜톡시 e 내일 ct 촬영 후 발치 여부 결정할 예정 입원하여 관리하기로 함 ,,"26,61,6103", 구내염 / 설염 ,치아 및 구강 질환 ,"구취,구내염,LPGS",구취,250,6
K.C(Korean Cat),MN              ,2178,D_VIP, money 선납 승희 금식확인함. 혀뿌리 수포확인 필요. tpr 양호. 혈액검사 결과 특이사항 없음. 마취 유도 및 회복시 컨디션 양호. 마취하에 구강확인. 우측 입술 안쪽에 수포 확인됨. 주사바늘로 살짝 찔러서 터트림. 침 같은 성상의 액체 확인. 술부 및 구강 소독 후 퇴원함. 퇴원시 약간 흥분상태 구강내 수포는 다시 발생 가능함 안내드림. 재발시 세포 검사 진행 말씀드림. 술부 및 구강 소독액 챙겨드림. 하루 회 소독진행. 다음주 day 발사 예정. d도 진행. ,,, 구내염 / 설염 ,치아 및 구강 질환 ,,,265,6
Shih Tzu(시추),M               ,2014,E_24시아이, 유기견 분양 식욕 활기 백신 사상충 사상충 양성 보호자분 다른 지역병원으로 데려가서 치료하신다고. 한달 또는 month 입원 사상충치료 all 중성화수술 미용 토탈비용 으로 네고해드렸으나 더 착한병원이 있나봅니다. . ,,, 심장사상충(Heartworm disease), 순환기 질환 ,,,123,23
Mixed(혼합),F,2120,D_VIP,오늘 오후에 갑자기 쓰러져있는걸 발견하심 발견하고나서 다시 일어나기는 했는데 몸을 잘 가누지를 못하는 상태 mental dull 심박 체온 정상 약간의 tick 증상처럼 고개를 까딱거림 좌측눈 위협반사없음 우측눈 위협반사 존재 뇌외성 감별을 위해 혈액검사 영상검사 진행함 특이소견 없음 뇌내성문제일 가능성 높음 mri 촬영 필요합니다. ,,28, 수막염 / 수막 뇌염 / 뇌염 , 신경 질환 ,기력저하,기력저하,188,21
Pekingese(페키니즈),,2022,G_부천이지, 오전관리사항 food 식사종류 양 금식 식욕상태 급식방법 urine feces etc 오후관리사항 food 식사종류 양 개인 d time 개인 d time 식욕상태 잘 먹음 급식방법 자율 urine feces etc 치료 및 상담내용 tx dobutamine time kg min cri 혈압 낮아 증량 famotidine time kg iv ampicillin time kg iv cefotaxime time kg iv furosemide time kg iv enrofloxacin time kg sc 안약점안 라큐아 오플록사신 솔코린 점안 e crp 상승된 상태 전신염증이 있는 지표 혈압낮은편 심전도 상 좌심방 우심방 비대 소견 심장 관련 검사 지시됨 간수치 상승. 신장수치 및 전해질의 경미한 변화 확인됨 이후 아이 상태에 따라 추가적인 검사 진행 천천히 하나씩 검사진행하였으나 산소방에서 나오면 환자가 흥분하는 경향이 있어 심장초음파 및 복부초음파 소변검사는 진행하지 못함 내일 상태보고 진행할 예정임 ,,"6,14", 폐렴 , 호흡기 질환 ,"비강 분비 및 비출혈,호흡곤란",비강 분비 및 비출혈,511,29
Pekingese(페키니즈),MN              ,2090,F_센트럴, history 포도섭식 개 정도 섭식 구토 시 좀 더 많은 양 확인됨 time 정도에 식사 objective 구토 처치 시행 신부전으로의 진행 가능성 등 위중함 고지 ,x,1, 급성 신부전 , 비뇨기과 질환 ,구토(급성/만성),구토(급성/만성),94,7
K.C(Korean Cat),M               ,2236,D_VIP, 변비 구토 식욕부진 배뇨 소량. 약 먹여도 개선이 없음. month 에 한번씩 구토 보임. 밤사이에 구토 흔적 보임. 식욕 없어서 강제급여함. 배변을 안 함. 배뇨도 잘은 못 하는 것 같음. 자세 취하지만 전처럼 많이 하진 않음. p 도 청진 시 nrf a cbc c electrolytes nrf blood smear plt 시야 당 개 방사선 대장 내 배변 정체되어 있는 것 확인됨. 방광 확장. fpv negative 구토 변비 범백에 관해 항원검사 시 음성 확인됨. 변비에 의한 식욕부진 구토증상 일 수 있음. lacturose 처방하고 증상 지켜보기로 함. 변비 관련 대증처치 진행. 배뇨 잘 못 하는 것 위험할 수 있음. 카테터 장착 등 추천드렸으나 집에서 압박배뇨 실행해보길 원하심. 배뇨근 무력증 요도근 문제 결석 등 가능한 원인에 대해 설명하였음. rx 경구약 lacturose time kg po bid 배변 양상에 따라 증감. ,,"4203,1,21", 고양이 범 백혈구 감소증 · FPV ,혈액 및 조혈기의 질환 ,"변비,구토(급성/만성),식욕부진, 식욕저하",변비,475,3
Shih Tzu(시추),MN              ,2233,H,s cc calcinosis cutis hx month 전 피부질환 배쪽 papule pustule 다수로 로 내원 pds 처방받은듯 함. month 정도 약을 먹었음. 전신증상 없음 꼬리밑 calcinosis cutis 검사 중 비장종괴 우연하게 관찰 부신피질기능항진증이 의심이 되서 리퍼 부신피질기능항진증의 진단 및 비장 종괴 치료를 위해서. 식욕은 어렸을 때부터 좋아서 이상이라고 봐야할지 모르겠음 음수량 배뇨량 변화 없음 실신 이력 있음. pe bar crt sec mm pink skin turgor sec bcs auscultation heart lt systolic murmur gi ii skin 복부 papule pustule epidermal collarette fragiligy 증가 꼬리 밑 calcinosis cutis 등쪽 탈모 아주 미약한 정도 없다고 봐도 무방할 정도. 복부 쳐짐 없음 blood works alp ggt 두드러진 증가 방사선 좌심실 비대 미약한 간 비대 초음파 간실질 에코 증가 좌측 부신 전극부위 cm 이상 크기 증가. 비장 cm 종괴 방광결석 소변검사 요비중 고농축뇨 세포검사 비장 재생결절 부신의 병변 부신수질 또는 피질의 문제로 그에 대한 감별은 호르몬검사로 감별 부신 수질의 병변일 경우 수술적 제거 지시. 부신 피질의 병변일 경우 약물투약 또는 수술적 제거 비장의 경우 제거 보호자분께서 수술시점을 결정하시고 연락하시기로 함. 부신에 대한 호르몬 검사는 스테로이드단약 최소 month 후 진행하기로 함. ,,, 비장의 이상 ,혈액 및 조혈기의 질환 ,,,762,12
K.C(Korean Cat),MN              ,2073,G_부천이지,어제 새벽 부터 구토 식욕부진 설사는없음 사상충예방해야된다고 합니다. 그저께까지 식욕 양호하고 좋았음. 어제 구토. 사료 내용물 어제 오늘 사료 먹고나서 구토 계속해서 보임. 회. 어제 정상변 변 양은 적었음 발정행동 보여줌. 갑작스럽게. 심하게 할퀴고 공격적인 행동. 활력 양호함. saa fpl negative thoracic radio nrf abdominal radio si gas us 소장직경 확장. hyperechoic object. obstruction 명확치 않음. si atersia. ct 지시. ct 촬영 조영제 cc kg 동맥기 초 지연기 time 소견 소장 전반적으로 액체 저류. 회맹연접부에서부터 회장 분절 전반적으로 한쪽 벽만 time 로 두꺼워져있음. 또한 회장 벽으로부터 작은 크기의 게실 의심되는 병변 확인. 주변 장간막 림프절 비대 관찰. ct 상 이물 확인되지 않아 내시경 진행 소장중첩 확인. 수술명 laparotomy 술전검사 결과 특이사항 chemistry cbc electrolyte ray si gas sono 소장직경 확장. hyperechoic object. obstruction 명확치 않음. b.p 수술전 처치 항생제 세파 진통제 트라마돌 fluid ns 마취종류 호흡마취 isoflurane 기타 소장 장간막 림프절 비대되어 전북대 fna 검사 의뢰. tx cefoxtaxime time kg tid metronidazole time kg bid famotidine time kg bid cerenia time kg sid sc hr npo. day 부터 음수 day 부터 유동식급여 예정. ,,"1,21", 상기에 해당하지 않는 소화기 질환 , 소화기 질환 ,"구토(급성/만성),식욕부진, 식욕저하",구토(급성/만성),810,16
Yorkshire Terrier(요크셔 테리어),MN              ,2171,E_24시아이, 타병원에서 치아상태 안좋다고 고지받았다고 내원함 왼쪽얼굴이 종창되어있으며 치첨농양 진단 받고 내원 식욕 ok 활기 ok 백신 ok 사상충 ok 양측모두 치첨농양 m 발치 양쪽 모두 문제될수 있음 고지 대부분 치아잇몸이 드러나있고 치아뿌리가 많이 흔들리는 상태임 고지함 관리 하시도록 ed tc severe month 단위로 스켈링 하시도록 ed 바소탑 처방 씩 먹이도록 일주일뒤 recheck 내복약 미리 나감 . ,2171,26, 치근 농양 / 냇가 농양 ,치아 및 구강 질환 ,구취,구취,233,27
Maltese(말티즈),FS,2020,B_W,crp 식욕이 많이 떨어져있고 물만 먹고 있음 캔종류도 아무것도 먹고 있지 않음 물마시다가 켁켁거리는 소리를 냄 원내에서 관찰시 심한 기침을 함 x ray hilar 중심으로 bronchial pattern soft palate enlongation epiglotis의 mild mineralization blood test amylase lipase 상승 cpl pharyngitis chronic bronchitis 가능성이 높음 pds 처방을 고려하였으나 췌장염 양성으로 보류함 금일 네뷸라이져 진행하였으며 일반기관지염 약물을 추가복용하면서 경과보기로 함 수액처치는 피하수액으로 대체함 sdma 결과 나오면 연락드릴 것 month 일 후 재검예정 ,"2019, 2082, ",5, 기관염 / 기관지염 , 호흡기 질환 ,기침,기침,365,9
Maltese(말티즈),MN              ,2230,G_부천이지,s 예전과 같이 복부 쪽 피부에 반점 생김 혈소판 개 도말 상 거의 관찰되지 않음 배쪽 피부 많은 점상출혈 발견됨 흉부 복부방사선 검사 심장 및 폐 실질 특이소견 없음. 우측 전엽과 중엽 사이의 fissure line은 종격동 위치에서부터 굵은 형태로 엽간 사이 지방 가능성이 높음. 흉수 의심되지 않음. 비장 변연이 둥글고 비대되어 비장비대 의심. 방광내 여러개의 결석 관찰. 복부초음파 검사 비장 실질은 특이소견 없음. 방광 cranioventral쪽 벽 위치에서 벽과 맞닿는 면적이 넓은 결절 형태로 돌출되어있음. color doppler 검사에서 혈류 확인되지 않아 방광염에 의한 비후 가능성이 우선적으로 고려되나 영상검사로 종양 배제할 수 없음. 그 외 복강 장기 특이소견 없음. e 이번에는 빈혈은 확인되지 않으나 혈소판 감소증이 지속될 경우 출혈이 발생하여 빈혈이 진행될 수 있음 입원하여 치료 권유드렸으나 어제 타원에서 같은 검사 후 약 받은게 있었다며 데려가심 어제 병원에는 어머님이 데려가셨는데 아버님이 모르시고 오셔서 같은 검사 진행함. 해당 병원 수의사가 이런 경우 치료가 어려우니 먹는 거 잘 관리하며 지켜보는 수 밖에 없다고 하셨다고 일단 데려가심 보호자에게 재발이 가능한 질환이긴 하지만 현재의 혈소판 수치는 위험하니 면역억제제 처방 받아 치료하실 것 말씀드림 ,2232,"20,79", 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,"빈혈,점상출혈, 자반, 반상출혈, 피하출혈",빈혈,665,13
Persian Cat(페르시안 고양이),MN              ,2002,H,오늘 오후부터 갑작스럽게 기력저하 식욕절폐 내원시 체온 도 개구호흡 유연증상 방사선 사진상 양측 후엽 폐밀도 증가 year 전에 비하여 심장크기 특히 좌심실 부위 증가되어 보임. hcm 및 심인성폐수종으로 가진단 입원치료 예정. 오후 time time 경 응급상황 삽관 후 호흡 돌아옴. ,,, 판막증 (심장 마비 증후 +) , 순환기 질환 ,,,161,28
Mixed(혼합),MN              ,2178,E_24시아이, 동물병원 be에서 구내염으로 month 에 전발치하고 내복약 month 정도 투약 주증상은 침흘림 턱을 잘 못벌림 밥을 잘 못먹음 처음 그랬던거는 살 반정도 부터. 식욕 활기 백신 사상충 진정후 검사 턱관절부위 염발음이나 방사선상 비대칭부위 없음 목구멍염 구개설염 볼구내염 치은염 턱밑 림프절 종대 염증부위 출혈 턱뼈의 치조골 음영 지저분. 치아흡수성병변이 같이있었을 가능성 조직검사 pcr 결과 후 재진 . ,,, 구내염 / 설염 ,치아 및 구강 질환 ,,,230,6
Maltese(말티즈),F,2255,B_W,하와이안 썸 초콜릿을 새벽에 먹었음. 하나 다 먹었음. 아직 구토하지는 않았음. 초콜릿 비닐은 먹지 않음. month 초에 심장병이 있다고 설명들었음. dr호오동물병원. 가스에 유선염이 있어서 항생제 투여했었음. 작년까지는 어머님이 관리했고 올해부터 보호자분께서 관리함. 최근에 사료 바꿈. pe murmur. lactate bp 방사선상 mild la bulging이 관찰되고 위내에 음식물이 조금 관찰됨. 간수치 alt와 ast만 조금 상승. 구토유발은 하지 않고 time 이상 경과해서 kremezin을 투여하기 시작했음. 오후에 lactate 간수치만 재검하고 이상이 없으면 저녁에 퇴원. kremezin과 간약만 처방해서 퇴원. ,,, 초콜릿 중독 ,전신성의 질환,,,357,26
Maltese(말티즈),FS,2081,C_잠실ON,금일 간수치 높아서 month 후 재검하고 수술예정 간수치 지속적으로 높으면 담즙산검사 예정 ,,, 간 효소 상승 (원인 미정) , 간 · 담도계 및 췌장 질환,,,52,1
