품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Miniature Pinscher(미니어쳐 핀셔),FS              ,2123,G_부천이지,금일 라임 동물병원에서 신경 주사 맞음 현재 보이고 있는 증상이 신경원성인것 같다고 진단 받음 흉골부위 피하 부종 의심될만한 이유 없음 좌측 뒷다리만 파행 증상 나타남 month 전 우측 뒷다리도 파행 증상이 서서히 나타남 관절염약을 알약으로 진단받아 month 정도 복용 금일 배뇨 안하고 배변만 회 물을 안 먹는다고 함 pe propriception 뒷다리 반응 저하 좌측이 조금더 심함 hopping test 좌측 뒷다리 반응 저하 통증 반응 양호 피부 반응 검사 긴장상태로 반응 보이지 않음 검사 방사선 검사 elongated heart 초음파 검사 방광내 sludge 골격계 방사선 검사 nrf 혈액 검사 미약한 albumin 저하 뇨 검사 상담 요추 ivdd 의심 내일 오후 time mri 촬영 예정 촬영후 상태에 따라 입원 치료 예정 넥칼라 처방 ,,23, 척수 질환 (추간판 탈출증 제외) , 신경 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",426,34
Maltese(말티즈),FS,2231,B_W, month 전에 hct 오늘 cbc 한달 전부터 식욕저하 month 전 췌장염 양성 응집반응 spherocytes 없음 잠혈반응 음성 혈뇨 구토 없음 reticulocyte mcv 이상 재생성 있음 lactate crp 혈액형 alb choltp 초음파상에서 자궁 stump의 확장소견이 관찰됨 빈혈 감별진단을 위해 pcr의뢰 검사상은 재생성이 활발하고 출혈 소견이지만 빠져나가는 곳이 명확하지는 않음. 초음파상 자궁목의 확장소견이 있으므로 그곳으로 출혈이 되고 있다고 판단됨. ct로 확인하고 수술적인 치료가 필요할 수 있는 상황 오늘 저녁 전혈time수혈을 진행하고 지켜볼 예정 ,,21, 빈혈 (원인 미정) ,혈액 및 조혈기의 질환 ,"식욕부진, 식욕저하","식욕부진, 식욕저하",327,20
Persian Cat(페르시안 고양이),FS              ,2078,G_부천이지, 오전관리사항 food 식사종류 양 원내a t 식욕상태 반만먹음 그대로 둠 급식방법 자율 urine feces etc ct 검사 촬영부위 abdoemn 조영제 time time gi kg post phase 소견 abdomen 담낭 벽이 다소 두꺼워져 있으며 조영 증강이 뚜렷하게 관찰. 총담관 벽도 다소 두꺼운 편이며 경미한 확장 있으며 초음파 상 확인되었던 바와 같이 약간 구불구불하게 주행함. 담낭 확장은 없음 간 실질에 특이 소견은 확인되지 않음. hepatic ln 의 비대 관찰. 양측 신장 신우부 근처 결석 있음. 양측 신장 피질의 위축이 관찰되며 margin이 lumpy하게 관찰됨. 특히 좌측 신장의 크기가 작음. 오후관리사항 food 식사종류 양 금식 ct촬열 예정 식욕상태 급식방법 urine feces 다량배뇨 etc 치료 및 상담내용 tx cefazolin time kg iv enrofloxacin time kg sc ampicillin time kg iv metronidazole time kg iv famotidine time kg iv vit time kg sc iv fluid therapy 타우린 타치온 펜톡시필린 e 시술 후 출혈위험성 이후 간손상에 의한 수치 증가 신장수치 증가 등 안내 ,2082,"18,21", 담관염 / 담관 간염 , 간 · 담도계 및 췌장 질환,"황달,식욕부진, 식욕저하",황달,630,10
,F,2240,D_VIP, chop 차 스테로이드 먹고 활력 양호함. 검사 결과 기다리면서 활력 저하. sid로 현재 복용 중. 웨스턴 마지막 처방내역 po pds time kg bid famo time kg bid udca time kg bid fordays pds time kg bid로 감량 예정 p panting 청진 시 nrf mmc pink crt 체표림프절 촉진 submandibular 양쪽 눈사람 모양. rt. xcm lt. xcm prescapular rt. lt. xcm inguinal rt. xcm lt. popliteal rt. cm lt. cm a cbc c alp 상승. blood smear no toxic seg lym mono bamd plt 양호. multicentric lymphoma stage 금일 chop 차 진행. 부작용 설명드림. tx bw kg bsa money vincristine time m iv time희석하여 time ml용 timeiv sfold rx pds time m sid po sid po silymarin time kg bid po udca time kg bid po famotidine time kg bid po month 뒤 내원. ,,17, 다 중심 림프종 ,혈액 및 조혈기의 질환 ,림프절 병증,림프절 병증,604,8
Maltese(말티즈),MN              ,2093,G_부천이지,요도 결석 오늘 부터 배뇨 못 했다고 함 어제까지는 소량씩 배뇨 혈뇨 증상 보임 응급 처치 방광내 오줌 제거 요도 카테터 삽입 pe depression 구강내 침이 고여 있음 normal mm 부정맥 식박수 회 분 검사 방사선 검사 좌측 후엽 주변 흉수. 방광내 결석 개 요관내 결석 개 의심. 초음파 검사 양측 신장 신우 확장 약 time 높이 . 복강내 복수 존재. 소장 전반적으로 corrugation 심함. 혈액 검사 응고계 검사 뇨 검사 처치 수액 처치 saline 타우린 헤파밀즈 오르니푸랄 세파 time gkg 트라마돌 time kg 파모티딘 time kg tid 엔로 time kg 요도카테터 삽입후 혈뇨 확인 요도 결석 방광 결석 수술은 몸상태 호전후 예정 현재 사망 위험성이 있는 상태로 설명 드림 몸상태에 따라서 수술 예정 오후관리사항 food 식사종류 양 금식 식욕상태 급식방법 urine feces etc 치료 및 상담내용 tx 수액교체 s 속도 time hr e ,"2092, 2090","901,8", 요도 폐색 , 비뇨기과 질환 ,"배뇨장애(통증, 곤란), 빈뇨, 이소배뇨,혈뇨","배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",497,32
Shih Tzu(시추),FS              ,2240,H,s cc 항문쪽에서 피가난다고함 변을 볼때 힘들어하고 변이 가늘어 졌다고 함 month 전부터 호흡이 거칠어지고 오늘 부터 식욕이 없다고 함 pe mentation bar bw kg bt hr bpm rr bpm bp mmhg cuff size mm 구강점막 창백 crt skin turgor pulse quality hydration bcs ga nrf gait nrf integ nrf eent nrf cv nrf pmi grade jugular venous resp 가래끓는 듯한 호흡음 abd gi 항문 피부연접부 발적 및 염증 종괴 크기는 크지 않음 gu nerv ms pln lt rt 턱밑 귀밑 견갑위 x 액와 x 서혜 오금 etc fna 검사 실시 림프종 의심됨 radiology 비장종대 흉강내 림프절 종대 blood works ua us 비장 허니쿰 sign 소화기계 특이소견 없음 echo coag dx ddx 림프종 의심 혈변의 원인으로는 항문주위 발적 및 염증 부종이 원인으로 생각되며 항생제 반응을 평가하여야 할 것으로 판단됨 외과적 제거는 약의 반응 보고 실시해야할 것으로 판단됨 comments ,,, 다 중심 림프종 ,혈액 및 조혈기의 질환 ,,,573,8
K.C(Korean Cat),MN,2180,D_VIP,s 작년에 이빨 하나가 흔들리가다 빠짐. 최근들어서 거품도 많이 물고 사료도 잘 못씹고 사료량도 많이 줄음. 외출냥이임 예방접종이나 사상충 예방은 따로 안해주심. 치아 전반적으로 severe taratar 치주염 기 이상. cbc검사상 wbc money chemistry 검사상 glob 으로 염증수치 상승 month 치과치료예약. ,,, 상기에 해당하지 않는 구강 내 질환 ,치아 및 구강 질환 ,,,186,22
Turkishangora(터키쉬 앙고라),MN              ,2075,E_24시아이,상담내용 고양이 지방간입니다 간이 안좋습니다. 일단 입원은 최소 month 임. 일주일 이상 걸리는 애들도 많음 일단은 초반 month 동일한 처치로 유지할 계획이기 때문에 month 치 먼저 수납 받겠음 month 후 상황에 따라 그 후 수납을 하겠음 month 후 봐서 안좋으면 더길어지고 비용 더 들고 좋아지면 짧아지고 비용 덜들고 쨌든 입원은 최소 month 지방간은 일차적인 것 같음. 신장이 좀 이상하긴 하지만 지방간을 일으킬만한 전신질환 찾지 못함 급격한 다이어트로 간에 무리가 간 상태에서 스트레스 받고 식욕부진오면서 간이 안좋아진것으로 사료됨. v 식욕 활기 백신 안되어있음 사상충 month 정도 구석에 숨고 밥은 아주 조금씩 먹음 간식 줄이고 한달정도 살이 빠짐 키로 이상 자유 급식중 동거묘 마리 피부 이외에 year 사이에 문제 없었음 열악한 환경에서 왔음. pe depressed icterus 도 blood profile felv fiv neg. fpli kit neg. 간수치 상승 ggt 제외 tbil 매우 상승 고암모니아혈증 ray 복부지방 약간 간비대 us 간 에코 상승 낫인대보다 고에코 담낭 nsf 신장 에코상승 비장보다 고에코 medullary rim sign 방광 nsf 기타 복수 없음 특이소견 없음 ua usg money dipstick 빌리루빈뇨로 판독 어려움 sediment direct bilirubin crystal smear 슬러지 방광 상피세포 지방간 tx sedation 엑스레이 복부 초음파시 butorphanol amp. iv 콧줄 장착을 위한 마취 ketamine timeim 수액 s kcl vit.com. 잘 타줄것 rx argininetime cap. cat bid hepamelztime kg bid silymarin time kg bid nutrition therapy rer kcal 유동식 catsure kcal ml rer만큼 먹어야할 유동식 약time 오늘은 첫날이고 병원에 늦게 입원해서 물만 시도 내일은 rer의 예정 입원관리 . ,,21, 간 리삐도시스 / 지방간 , 간 · 담도계 및 췌장 질환,"식욕부진, 식욕저하","식욕부진, 식욕저하",1015,0
Chihuahua(치와와),M,2194,B_W,s 유리된 출입문에 다리가 끼어서 부러진것 같음 심한 통증을 호소함 예방접종은 모두 한 상태임 차까지 진행 금일 방사선 검사및 ct검사 결과 특이 소견은 보이지 않음 내일 종합 적인 cr검사 결과 보호자님에게 통보해드릴 예정 추후 지속적인 파행이 보이면 mri검사를 진행할 수도 있음 ,2275,4, 골절 (뒷다리) ,근육 골격 질환 ,통증,통증,159,5
Scottich Fold Cat(스코티쉬 폴더 고양이),M               ,2017,F_센트럴,이틀전 내복약 한번 먹이고 바로 구토 그후 내복약은 더주지 않으심 지난번과 동일한 내복약성분 구토후 식욕은 이상없음 이틀동안 비강출혈은 발견되지 않음 금일 이안ct촬영예정. 촬영전 마취전 혈액검사 위해 내원하심 cbc wbc money plt chem nrf 금일 이안 ct촬영 진행함 마취 잘 회복함 해피콜 가진단 결과 유선상으로 설명드림 비갑개 intact 구조적인 이상없음. 파괴 융해 소견 발견되지 않음. 혈관이상은 ct상으로 확인할수 없음. 추가로 폐쪽 간질 밀도 증강 부위 발견 초기 고양이 천식으로 의심 비강쪽 삼출물 양쪽다 존재 좌측이 더 심한편 first ddx. 감염 second. 비특이적 비염 이안 소견 검사결과 최종 나오면 다음주 day 내원해서 치료방향 설명드릴 예정 ,,"1,15", 비염 / 축농증 / 상부기도 염 , 호흡기 질환 ,"구토(급성/만성),출혈",구토(급성/만성),388,19
Abyssinian Cat(아비시니아 고양이),M               ,2058,H,엊그제 밥을 안먹고 구토 과거 flutd로 관리받으셨으나 다른 처치없이 현재까지 소변은 잘 본다고 함 요로결석에 좋다는 물을 약국에서 사서 먹이심 어제 그제 보호자분이 안계셔서 정확한 증상은 아버님이 설명하신 부분밖에 모름 구토 회 흰색 거품토 자꾸 숨어있으려하고 식욕 없는 상태 길냥이 임보를 하고 나서 증상이 나타남 평소 식물류를 잘 뜯어먹고 이물섭취의 가능성 배제 못함 평소 변비 증상 나타난 이후 배변 양은 감소했는데 변이 물러지거나 화장실에 오래있거나 우는 등의 증상은 없다고 함 현재 식단은 urinary o 건사료와 renal pouch 오늘 다른 건 안먹고 츄르는 반응 보여서 먹이셨음 주말만 동거묘 길냥이 와 생활함. 평소에는 혼자 지냄 구충은 아버지가 하셔서 내원하신 보호자님은 잘 모르겠다 하셨음 보호자분 동의하에 병리학적 검사를 실시하기로 함. bw bcs 신체검사상 통증 호소 부분 없음 공막 및 귓바퀴 색 정상 잇몸 점막 상태 정상 복부 촉진시 특이점 없음 림프절 특이점 없음 혈액검사상 미약한 탈수 의심 고단백질혈증 의심 되는 상황이나 유의적일 것이라 판단되지 않음 방사선 평가 상 특이점 없으나 일부 소장분절의 병적인 변화 고려됨 복부초음파 검사에서 위의 운동성 저하 회장 분절의 점막하층 echogenecity 변화를 미루어 소장염 가능성 고려 방광내 슬러지 다수 존재 대증 처치 후 증상의 호전 없을 경우 내시경과 생검이 추천됨 우선은 기존 사료로 식욕 있는지 판단 없다면 사료 변경 예정 소변 검사 추가로 진행될 필요성 말씀드렸음 ,,, 염증성 장 질환 · IBD , 소화기 질환 ,,,764,30
Shih Tzu(시추),F               ,2263,E_24시아이,cdv 방사선상 기관지폐렴 진행중이나 아직 심하지는 않은상태. 신경증상외에 홍역증상 거의 다 나타나고있음 눈물 콧물 머즐주변 경화 등등 ce 신경증상 나타나면 예후 좋지않음. 우선 month 입원후 연장 논의할예정. ,,28, 개 디스템퍼 · CDV ,전신성의 질환,기력저하,기력저하,121,2
K.C(Korean Cat),MN,2032,C_잠실ON,cc 호흡곤란 개구호흡 그릉그릉 소리를 낼때 목으로 내는듯한 양상 기호성 좋은 사료는 잘 먹음 예전에 입원으로 인한 스트레스 식욕부진으로 인해 키튼사료 급여 활력이 떨어진 느낌 평소에 집안 외진곳에 혼자 가 있음 체온이 높다고 느끼심 설사는 자주 함 고지방식 사료 원인이라고 생각하심 키튼사료 츄르간식 구토는 없음 최근에 배뇨량 배변량 줄어든 느낌 최근에 큰 환경적 변화 등 스트레스 요인 없음 자묘일때만 예방접종. 이후 추가접종이력 없음 심장사상충 구제 경력 없음 보호자상담 흉부방사선상 흉수의 정도가 너무 심하다 호흡곤란으로 인해 갑자기 상태가 안좋아질 수 있다 노령묘인만큼 혈액검사를 통해 전반적인 건강상태를 체크하고 흉수검사를 통해 그 양상을 확인해 볼 계획이다. 흉수를 일으키는 원인을 밝혀내는데 추가적인 검사가 필요할 수 있으며 그 원인을 찾는다 하더라도 치료 완치의 개념보다는 평생 관리의 개념으로 접근해야될 수 있다. 주기적인 흉수천자 필요 몇일간 입원하면서 집중적인 원인 규명 치료에 들어갈 계획이다. 짧게는 month 길게는 일주일 입원이 필요합니다. 체온 정상범위 청진 muffled heart sound 흉부xr 폐 전반에 걸쳐 중증도의 흉수 확인 흉수천자 time정도 육안적으로 탁하고 하얗고 점도있는 양상 cbc leukocytosis lymphopenia 혈액화학검사 mild azotemia bun creatinine hyper globulin tg t.cholesterol 흉수검사 tncc time t.proein 비중 money 흉수도말 segmented neutrophil 발견 독성호중구 세균은 발견되지 않음 만성화된 유미흉으로 판단됨 흉수 tube centrigufe 매우 얇은 지질층 흉수 검사상 비중 단백질농도 유핵세포수 modified transudate 흉수 성상으로 보아 chylothorax로 판단됨. 그러나 혈액화학검사상 tg t.cholesterol 인 점은 재고해야될 부분 ddx 외상 비외상성 종양 종격림프종 심근병증 hw 심외막질병 폐염전 횡격막허니아 전신 림프확장증 특발성 호흡수 혈압 모니터링 amocra time kg tid furosemide time kg tid 익일 플랜 흉수천자 sdma의뢰 뇨검사 심장초음파 year 전 검사에서는 nrf 심장사상충검사 ct year 전 검사에서는 nrf 복부초음파 간 이상과 복수 여부를 감별하기 위해 치료 플랜 원인 감별 및 치료 month 간격으로 흉강천자 저지방식이 rutin 벤조피렌약물 time kg time 격 ,,14, 흉수 (血胸/膿胸/ 유방 예쁜 가슴 포함한 원 원인 미정), 호흡기 질환 ,호흡곤란,호흡곤란,1248,39
Mixed(혼합),MN,2077,D_VIP, refer.큐ah 의뢰병원관련 진료전 전화완료 진료후 전화완료 주호소 기력저하 각막궤양 의심 현증경과 month 전부터 기력이 없음 병원 가셨는데 폐렴 의심 소견 들으시고 month 정도 투약하심. 그 와중 눈이 계속 부어서 관련 내복약 처방받으시고 계속 먹이시다 낫지 않아 month 전에 큐동물병원 내원 본원 진료 권유받으심 year 전 방광결석 수술 진행하였음. 잠을자지 않고 계속 걸어다녀요 요즘 화를 잘 내요 예방접종 추가접종 심장사상충 예방 진행 신체검사 mental dull bcs 탈수평가 dehydration 혈액검사 ammonia 증가 crp 정상 ou plr negative miosis 영상검사 ray microhepatica 안과검사 양측 각막반흔 존재 os od iop dye mild 간성혼수의 원인 감별위해 추가적인 검사 복부초음파 혹은 ct 검사 필요합니다. 익일 주치의 선생님과 추가 상담 후 검사 진행 예정입니다. 병세가 오래 지속되어 경련 혹은 응급상황 발생 가능성 높습니다. 입원 진행 ,,41, 문맥 션트門脈体순환 샨트 PSS , 간 · 담도계 및 췌장 질환,,,518,13
Maltese(말티즈),M               ,2032,F_센트럴,중구 바른 동물병원 의뢰 최근에 기침이 늘어남 방사선검사 흉수 복수 초음파검사 심장은 문제 없음 흉수제거 time tp tncc money ,x,5, 흉수 (血胸/膿胸/ 유방 예쁜 가슴 포함한 원 원인 미정), 호흡기 질환 ,기침,기침,78,39
K.C(Korean Cat),MN,2224,D_VIP,dr.조서현 subjective mct 의심 병변으로 제거 위해 내원. assessment mct suspected plan totalskin lesion resected by scarpel blade. mct 병변의 제거 완료. 마취중 이상 없었음. nylon suture 완료. 퇴원 by chan 마취 전 검사에서 creatinine 수치가 높은 것으로 확인되어 추후 추가적인 모니터링이 필요함 전에 중성화 외에 따로 마취한 적 없었음 그 외 특이사항 없으며 내일 내원해서 병변부 확인 및 소독약 처방 항생제 month 처방 기존에 처방 받았던 약도 함께 복용 ,,, 비만 세포종 (피부) ,피부 질환 ,,,317,18
토이푸들,F               ,2123,H,부토판 앰플 미다졸람 time 프로포폴 time 목한쪽으로 돌릴떄마다 아파하고 마비증상온거같다고함 일주일전부터 시작 day 부터 더 심해짐 지난 day 부터 안먹고 숨음 day 부터 증상 악화 통증 호소 매우 심함 마비 증상 의식은 있음 왼쪽 앞다리를 들고 왼쪽 head tilt 상태로 오른쪽 다리 딛고 왼쪽으로 circling 한시간에 한번 이상 증상 매우 심하게 반복 헉헉대면서 혀를 내고 눈을 못 마주치는 것 같았음 증상 완화되고 나면 빈 방에서 숨어서 불러도 나오지 않음 좀 완화되었을 때는 다리를 들고 뻗뻗해진 상태로 덜덜 떨었음 본원에 바로 내원하고 싶으셨으나 아이가 보령에서 운전하고 올 수 있는 상황이 아니라서 근처 병원 내원하심 병원에서 진통제 멜록시캄 트라마돌 처방 받았고 증상 많이 호전됨 구토 없음 잘 먹고 배변 상태 정상 활력도 유사하게 처진 상태 본래 활력이 좋은 편은 아니었음 왼쪽전지를 들고 있음 ddx. 근골격계 신경계 root sign 발작유사 증상 ddx. brain dz 뇌염 척수공동증에 의한 증상도 배제되지 않음 심음 정상 신경검사에서 특이사항 없음 neck stiffness 는 유의적이지 않으나 yes joint 통증 호소 전지 관절부 이상 없음 근육양 유사한 정도로 판단됨 방사선 검사에서 경부 디스크 의심 마취전 검사에서 특이사항 없음 ct 검사 진행 ivdd c disc material extrusion 석회화된 디스크물질의 탈출 척수 좌복측 및 nerve root의 압박 관찰 파행은 nerve root signture로 판단됨 환자가 약물에 대한 반응이 좋아 현재 통증 호소가 이전에 비해 많이 호전되었으나 언제까지나 진통제를 쓸 수는 없는 상황으로 판단됩니다. protrusion 이나 일반적인 탈출증의 경우 물리치료에 반응을 보일 수도 있습니다만 밀크의 경우 신경다발을 누르고 있는 상태여서 수술로 디스크물질의 물리적인 제거 및 압박을 완화시키는 것이 도움이 될 것으로 판단됩니다. 아이의 나이가 살밖에 되지 않은 점 또한 수술을 고려해야하는 요인 중 하나입니다. 평소 행동이 조심스러운 점 등을 고려하면 지속적인 통증으로 인한 행동학적 방어일 가능성이 고려됩니다. 수술 후 활동제한이 필요할 것이며 회복 정도에 따라 입원기간은 month 에서 그 이상이 필요할 수 있습니다. 술전 검사 마취비 수술비 money 내외 입원 하루 money 에 검사 정도에 따라 비용은 money 내외로 짐작되나 보다 정확한 평가는 외과와 의논한 후에 말씀드릴 수 있을 것으로 판단됩니다. 수술은 day 정도에 가능할 것으로 판단되며 수술을 결정하신다면 빠를 수록 예후는 좋을 것입니다. ,,, 척수 질환 (추간판 탈출증 제외) , 신경 질환 ,,,1304,34
Poodles(푸들),MN,2099,D_VIP, money 수납하셨습니다 기호연 금일 남중 예약 컨디션 양호 금식 완료 다른 아이들과 달리 동건이만 소변을 못가림 다음 다뇨 있고 말간 소변 신체검사 bw kg hr bpm 혈검 azotemia bun crea hyperna hypercl 방사선 복부초음파 full scan by hyuna findings 양측 신장의 정상 모양 소실 피 수질 에코 구분되지 않으며 심하게 상승 신장 내 다발성 낭종 최대 time 신장 낭종과 신우의 경계가 모호하여 신우 크기가 명확하게 측정되지 않음 근위 요관의 확장이 관찰되지 않으므로 폐색에 의한 신우 확장 가능성은 낮습니다 imaging dx ddx congenital renal dysplasia 선천적 신장이형성으로 인한 질소혈증 예후 불량 가능성. rx 식이 renal can bid rer 유지 내복약 레날어드 time sp 크레메진timebid tx 수액 sfold 입원 ,신장이형성,10, 상기에 해당하지 비뇨기 질환 , 비뇨기과 질환 ,다뇨/다발(다음),다뇨/다발(다음),461,21
Shih Tzu(시추),M               ,2061,E_24시아이, 우측 항문낭염 식욕 좋음 활기 좋음 백신 사상충 터지기 전 염증상태 us 간 만성간염 담낭염 신장 ckd 우측신장 실질에 구멍 여러개 전립선 비대 아직 직장벽을 압박하지는 않은상태 rad microhepatica uninalysis minimally concentration 불충분한 신장농축능력 up 검사 필요 bp ecg nsr normal sinus rhythm 술후 간 및 신장 내과적관리 필요함. . ,2061/2087/2074,0, 항문 낭 (동맥) 염 / 항문 낭 (동맥) 파열 , 소화기 질환 ,기타 증상,기타 증상,230,37
Chihuahua(치와와),F               ,2121,F_센트럴,cc 침흘림 호흡곤란 유연 호흡곤란.귀가해 발견 새벽 time .외출전 까진 정상 오후 time 동복자견 마리중 한마리.어미는 출산후 일주일경 사망 .오연성 이었다고 함. 예방접종.차 까지 천문 개방. 방사선.폐 반사도 증가 혈검.양호 키트검사.파보 .음성 진행한 검사 결과에서 특이 소견이 없어서 추가적 검사 필요. 종 특이적인 질병인 수두증 의심되며 초음파 검사 추천됨. 입원하는 동안 특이소견이 보이지않아서 퇴원. ce 보호자분이 초음파 검사는 하지않는다고 하심. ,,"31,14", 뇌수종 / 뇌수종 , 신경 질환 ,"유연,호흡곤란",유연,263,7
Shih Tzu(시추),F               ,2061,E_24시아이, 항문낭파열로 내원 왼쪽 식욕 활기 백신 사상충 왼쪽항문낭파열제거 우측 정상항문낭제거 month 입원 비용 으로 청구 퇴원이후 내복약 처치비 free month 간 time졸레틸 . ,,24, 항문 낭 (동맥) 염 / 항문 낭 (동맥) 파열 , 소화기 질환 ,"삼출물, 분비물, 농루","삼출물, 분비물, 농루",102,37
Yorkshire Terrier(요크셔 테리어),FS              ,2059,G_부천이지,s 어제 오후부터 컨디션 저하 어제 저녁 안먹음 이후로 안먹음 time 쯤 노란위액 구토 이후하얀 포말성 구토 회 정도 구토 변은 무른변 회 관찰 갈색빛 냄새는 특별한 거 없음 보호자 요청으로 병리학적 검사 진행 혈액검사 전해질 불균형 락테이트 상승 crp 상승 영상검사 십이지장 소장 전반에 corrugation 운동성저하 일부 fluid 정체 방광내 슬러지 소변검사 적은양의 호중구 상피탈락 원주 등이 보임 위장염 방광 내 염증소견 tx ampicillin time kg iv famotidine time kg iv metronidazole time kg iv tramadol time kg iv cerenia time kg sc e 현증의 원인은 검사 결과 심한 위장염에 의한 것으로 보임 내일 영상과장 출근 후 혹시나 발견 못한 다른 소견이 있는지 더 정밀한 영상검사 진행한다고 안내 현재 췌장염은 음성이나 십이지장 쪽 corrugation이 있으므로 이후 염증이 파급되는지 다시 한번 체크해 볼 필요성도 있음 보호자에게는 방광 내 세균의 증거는 확인되지 않으나 염증의 증거는 있으므로 배양검사 해보시도록 권유드림 동의하셔서 의뢰보냄 ,2043,"21,2,1,28", 단백질 상실 성 장 질환 , 소화기 질환 ,"식욕부진, 식욕저하,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),구토(급성/만성),기력저하","식욕부진, 식욕저하",583,9
Turkishangora(터키쉬 앙고라),FS,2180,D_VIP,cc. 치과치료 배뇨이상 구토 최근 month 사이 이상 배뇨 증상. 아무데나 배뇨함 횟수도 늘어남 . 횟수 늘어날땐 양은 적으나 그렇다고 한번 볼때 양이 무조건 적진 않음. 습식캔 개. 간식캔도 가끔. 주식캔 팬피스트 치킨무스 미유믹스 치킨믹스 간식캔도 치킨으로. 모래에 잘 적응하고 있었는데 최근 이상 배뇨. 요 색 변화 없음 정상변. 배변은 모래에 잘하는 편. 잇몸이 최근에 부어보임. 유연증상 없고 특별히 사료 앞에서 망설인다든지 하는 행동은 없음 구토 하루 회는 거의 매번. 새벽녘 또는 사람 없을때. 흰색 거품 or 노란 구토. 가끔 헤어볼. 음식물이 나오지는 않는 편. 금일 오전에도 구토 있었음. 예민함 a crea . sdma pending 복부초음파 imaging dx ddx ibd lymphoma enteritis comment 전반적인 소장 벽의 근육층 비후 time 소장의 corrugation 또는 장간막림프절 종대는 관찰되지 않음 radiologist 이현아 dvm ms 요검사 rod 확인됨. 배양 pending 개복 및 조직검사 하여 진단에 대해 부정적. 치과치료 이후 면역억제제 투약하며 치료적 진단 진행하기로 함. 익일 npo 후 스켈링 치과치료 예정 보호자님 사정으로 일 or 월까지 입원 예정 ,IBD,"1,901", 상기에 해당하지 않는 구강 내 질환 ,치아 및 구강 질환 ,"구토(급성/만성),배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",구토(급성/만성),634,22
친칠라,MN,2016,D_VIP,어제부터 밥을 안먹고 엊그제 저녁에 약을먹고 새벽에 토를 했다고 하심 고한아과장님 진료 대기시간 길면 다른수의사선생님 연결해주세요 cc 구토 식욕부진 빈호흡 어제부터 아무것도 못먹고 있어요 좋아하던 간식도 다 끊음 숨도 가쁜 것 같아요 계속 기운이 없는 상태 구토는 새벽에 했는데 양상은 보지 못하심 설사는 없아요 접종은 어렸을 때 차까지 모두 진행 이후 추가 접종 구충은 진행하지 않으심 pe hr rr 회 inspiratory distress bp 측정되지 않음. femoral pulse weak 사지 냉감 crackled sound lt mid lung lobe ba cbc nrf chem azotemia bun cre ray 좌우측 폐중엽 위주로 침윤 확인. 미량의 흉수 확인 심장 margin은 확인되지 않음 nt probnp kit tx 폐침윤 확인 후 furosemide time kg iv 약 time 뒤 배뇨 회 원내 대기하며 산소공급 심인성 폐수종 질소혈증 nt probnp 양성 및 방사선 사진을 바탕으로 심인성 폐수종으로 진단. 이후 폐수종 치료 위한 입원 필요하다 안내드림. 보호자분 비용부담이 너무 심하시어 주사처치 및 내복약 복용만 진행 구토 식욕부진으로 인한 신전성 질소혈증일 수 있으나 신기능 감소 동반되어있을 수 있음. 이뇨제 복용으로 인한 신수치 증가될 수 있다고 고지드림 구토로 인한 오연성 폐렴 가능성 배제할 수 없으나 cbc상 leukocytosis 관찰되지 않고 dot plot 상 band cell 의심되지 않음. ce 호흡수 빈호흡 여부 모니터링 물 먹는지 소변은 잘 누는지 증상 지켜봐주세요 극심한 호흡곤란 상태이므로 치료하지 않을시 사망가능성 높습니다. 전화상담 ,비대성 심근증 ,14, 상기에 해당하지 않는 순환기 질환 , 순환기 질환 ,호흡곤란,호흡곤란,848,23
Maltese(말티즈),M               ,2119,G_부천이지,지속 발작 time 이상 pe tonic clonic seizure plr 음성 의식 없음 상담 회복 가능 여부 알수 없음. 사망 가능성도 높음. 치료 회복 후에도 휴유증이 남아 있을 가능성 매우 높음. 야간에 응급 상황 발생 가능 dnr 하루 더 생각을 하시고 치료 검사 여부 결정 일반적인 검사에서 발작 일으킮만한 원인 파악 안됨 뇌 신경계 질환 가능성 있음 처치 mannitol kg cri 수액 처치 진정제 주사 ,,16, 간질 , 신경 질환 ,발작,발작,235,1
